WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((73266.35 412192.4,73268.004 412195.124,73265.203 412196.824,73263.549 412194.1,73266.35 412192.4))","1924100100043920",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043920,"2021",Pand in gebruik,,,,"0",pand.7bc518e3-25a3-4e26-8ce2-d508d8c8f937
"POLYGON ((73258.342 412166.758,73260.59 412170.8,73256.724 412172.951,73254.476 412168.908,73258.342 412166.758))","1924100100043923",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043923,"2021",Pand in gebruik,,,,"0",pand.be0b1a5a-cf93-4ce8-b9de-ef70ca680e46
"POLYGON ((73447.274 411857.469,73448.601 411862.243,73445.922 411862.987,73444.596 411858.213,73447.274 411857.469))","1924100100043924",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043924,"2021",Pand in gebruik,,,,"0",pand.6e06312c-2951-4df4-9d48-e20e913db638
"POLYGON ((73464.876 412026.792,73465.292 412028.049,73464.696 412029.233,73463.438 412029.648,73462.255 412029.053,73461.84 412027.795,73462.435 412026.611,73463.693 412026.196,73464.876 412026.792))","1924100100043925",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043925,"2021",Pand in gebruik,,,,"0",pand.97ba1033-b4f0-4753-8e1a-ae2600ef5edd
"POLYGON ((73896.962 411823.46,73902.261 411821.79,73903.515 411825.768,73903.747 411826.504,73898.449 411828.175,73898.247 411827.535,73896.962 411823.46))","1924100100043927",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043927,"2021",Pand in gebruik,,,,"0",pand.9b1983e6-038d-4f7e-85ab-963e5e283a0b
"POLYGON ((73501.136 412077.09,73504.115 412076.149,73504.97 412078.859,73501.992 412079.799,73501.136 412077.09))","1924100100043929",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043929,"2021",Pand in gebruik,,,,"0",pand.a86974a7-9e94-41a6-834e-0fb77b3e9696
"POLYGON ((74101.999 412193.635,74151.979 412149.083,74206.971 412211.512,74190.426 412225.908,74148.5 412180.393,74116.725 412209.588,74101.999 412193.635))","1924100100051403",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100051403,"2022",Bouwvergunning verleend,"overige gebruiksfunctie,woonfunctie","33","365","64",pand.1fa44f48-96ba-4010-b2da-fa0921fedcd8
"POLYGON ((73908.401 412473.619,73909.166 412472.988,73911.087 412475.186,73910.315 412475.878,73908.401 412473.619))","1924100100030390",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100030390,"2022",Pand in gebruik (niet ingemeten),,,,"0",pand.bee0b206-2eaf-4dac-95b5-d8f25765a59d
"POLYGON ((73170.098 411957.717,73172.984 411956.836,73174.023 411960.239,73171.136 411961.12,73170.098 411957.717))","1924100100043933",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043933,"2021",Pand in gebruik,,,,"0",pand.a66c536a-a702-4ee8-9bbe-229571996850
"POLYGON ((73513.588 411995.682,73514.991 411999.739,73511.92 412000.801,73510.517 411996.744,73513.588 411995.682))","1924100100043936",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043936,"2021",Pand in gebruik,,,,"0",pand.243edb9a-63c2-44d9-888e-fcaff2aa570c
"POLYGON ((73262.555 412179.905,73265.885 412177.88,73267.612 412180.72,73264.282 412182.745,73262.555 412179.905))","1924100100043938",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043938,"2021",Pand in gebruik,,,,"0",pand.139f01c6-c2e3-4973-899e-25d858ee1a37
"POLYGON ((73640.402 412136.689,73637.951 412134.028,73640.628 412131.563,73643.078 412134.224,73640.402 412136.689))","1924100100043939",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043939,"2021",Pand in gebruik,,,,"0",pand.7a050100-9d3f-4ddf-8cd3-ef50d00b180b
"POLYGON ((73469.307 411756.29,73472.587 411753.968,73476.724 411759.773,73473.444 411762.095,73469.307 411756.29))","1924100000050222",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050222,"2020",Pand in gebruik,,,,"0",pand.7aa40722-519c-4758-8c59-e06d3fb6d734
"POLYGON ((73846.615 411955.667,73848.146 411958.197,73844.982 411960.111,73843.451 411957.581,73846.615 411955.667))","1924100100043943",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043943,"2021",Pand in gebruik,,,,"0",pand.8a74938b-0211-4b36-8fae-d6aa3380d236
"POLYGON ((73701.549 411776.987,73698.333 411778.867,73696.677 411776.034,73699.893 411774.154,73701.549 411776.987))","1924100100043946",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043946,"2021",Pand in gebruik,,,,"0",pand.de24c23f-cde9-4658-b1df-bd02873308cb
"POLYGON ((73435.327 411854.841,73435.991 411857.25,73434.073 411857.783,73433.41 411855.374,73435.327 411854.841))","1924100100043947",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043947,"2021",Pand in gebruik,,,,"0",pand.f3824b4d-3b62-493a-8d50-de0ac98388f7
"POLYGON ((73319.582 412187.351,73318.433 412185.445,73320.642 412184.113,73321.792 412186.019,73319.582 412187.351))","1924100100043950",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043950,"2021",Pand in gebruik,,,,"0",pand.1d63915b-1965-4d2c-ab66-290f681a4875
"POLYGON ((73444.92 412097.314,73447.43 412096.521,73448.801 412100.86,73446.29 412101.653,73444.92 412097.314))","1924100100043952",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043952,"2021",Pand in gebruik,,,,"0",pand.04cf1009-83a5-4724-8774-00438c276c8e
"POLYGON ((73342.618 411912.509,73339.015 411913.373,73338.13 411909.686,73341.733 411908.821,73342.618 411912.509))","1924100100043957",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043957,"2021",Pand in gebruik,,,,"0",pand.801e4c34-b87c-445a-975a-c72b34399095
"POLYGON ((73310.568 412092.399,73308.474 412089.04,73311.514 412087.145,73313.607 412090.504,73310.568 412092.399))","1924100100043961",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043961,"2021",Pand in gebruik,,,,"0",pand.59b76dc2-8127-4453-8b7a-890fd5240834
"POLYGON ((73201.108 411804.898,73213.785 411810.95,73210.73 411817.335,73198.066 411811.265,73201.108 411804.898))","1924100100030580",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100030580,"2021",Bouwvergunning verleend,,,,"0",pand.4a7f9c48-5f3c-4b85-8f27-4f05ef22288f
"POLYGON ((73311.787 412134.863,73310.136 412132.106,73313.516 412130.082,73315.127 412132.818,73311.787 412134.863))","1924100100052590",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100052590,"2023",Bouwvergunning verleend,,,,"0",pand.44155cc6-098c-43d1-9ce9-f4e7646affaf
"POLYGON ((74370.412 412457.914,74361.139 412447.425,74363.012 412445.769,74372.285 412456.258,74370.412 412457.914))","1924100100052660",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100052660,"2016",Pand in gebruik,,,,"0",pand.77e45b7b-58c2-4e50-b0f7-4f3e173b6468
"POLYGON ((73431.042 412109.028,73429.59 412104.136,73432.22 412103.317,73433.663 412108.277,73431.042 412109.028))","1924100100052682",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100052682,"2023",Bouwvergunning verleend,,,,"0",pand.ad834a85-83a9-48d4-8b2b-8a1b93fe556f
"POLYGON ((73497.301 411920.717,73495.333 411914.842,73498.761 411913.694,73500.728 411919.569,73497.301 411920.717))","1924100000049797",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000049797,"2019",Pand in gebruik,,,,"0",pand.00955234-6cbe-4ca9-b21f-819899f2a9f9
"POLYGON ((73197.465 411804.039,73200.828 411805.704,73199.209 411808.975,73195.845 411807.31,73197.465 411804.039))","1924100100053427",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053427,"2022",Pand in gebruik,,,,"0",pand.517da0f2-d283-4c56-a5f5-9d6bd30c8338
"POLYGON ((73292.335 412341.903,73291.074 412339.786,73293.294 412338.465,73293.724 412339.186,73293.184 412341.398,73292.335 412341.903))","1924100100053430",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053430,"2022",Pand in gebruik,,,,"0",pand.5350de40-2678-4dc6-b351-1dd696b95ddb
"POLYGON ((73951.696 412211.75,73953.466 412215.635,73950.438 412217.014,73948.669 412213.129,73951.696 412211.75))","1924100100053432",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053432,"2022",Pand in gebruik,,,,"0",pand.bdf96811-dff3-4aa7-b782-0ccc008edbd0
"POLYGON ((73538.751 411815.004,73529.898 411819.217,73527.851 411814.915,73536.705 411810.703,73538.751 411815.004))","1924100100053433",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053433,"2022",Pand in gebruik,,,,"0",pand.774630b9-3c31-436f-a83e-2ff2fdd1e705
"POLYGON ((73935.558 412203.246,73933.759 412199.862,73937.169 412198.05,73938.968 412201.433,73935.558 412203.246))","1924100100053446",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053446,"2022",Pand in gebruik,,,,"0",pand.48ebb0c2-6cfe-482e-ab6a-039c9e28418d
"POLYGON ((73202.421 411897.59,73201.68 411898.999,73199.506 411899.655,73198.074 411898.902,73199.555 411896.083,73202.421 411897.59))","1924100100053453",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053453,"2022",Pand in gebruik,,,,"0",pand.fe4f6f22-2c6b-4d1e-958f-b49571001582
"POLYGON ((74321.177 412009.375,74319.265 412010.99,74317.217 412008.564,74319.129 412006.95,74321.177 412009.375))","1924100100053463",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053463,"2022",Pand in gebruik,,,,"0",pand.aeadaa77-8341-4066-bcbe-02168f4e3f10
"POLYGON ((74199.758 412096.325,74201.84 412098.825,74199.961 412100.39,74197.879 412097.889,74199.758 412096.325))","1924100100053464",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053464,"2022",Pand in gebruik,,,,"0",pand.8f8b9656-4e5e-49ed-af19-230325542f8f
"POLYGON ((73446.903 412075.984,73446.015 412073.038,73448.499 412072.29,73449.387 412075.236,73446.903 412075.984))","1924100100053465",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053465,"2022",Pand in gebruik,,,,"0",pand.5186c3ee-5ae4-4ac8-a2f6-fe6d28f80bdf
"POLYGON ((73402.171 412122.546,73400.869 412120.402,73402.963 412119.13,73404.691 412121.974,73402.596 412123.246,73402.171 412122.546))","1924100100053466",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053466,"2022",Pand in gebruik,,,,"0",pand.1c708cff-0e30-4234-a330-8133e45d7866
"POLYGON ((73897.735 412501.572,73895.877 412499.501,73898.339 412497.292,73900.197 412499.363,73899.487 412500.0,73897.735 412501.572))","1924100100053469",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053469,"2022",Pand in gebruik,,,,"0",pand.66d05de0-7604-4500-b50c-fb8ecb35c8e7
"POLYGON ((74370.723 412017.563,74369.168 412015.635,74372.127 412013.249,74373.682 412015.176,74370.723 412017.563))","1924100100053471",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053471,"2022",Pand in gebruik,,,,"0",pand.e3a9b67b-14b0-464c-bd43-4583ee419e81
"POLYGON ((73659.761 412371.724,73659.264 412372.165,73656.955 412374.216,73655.308 412372.361,73658.072 412369.822,73659.174 412371.063,73659.761 412371.724))","1924100100053473",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053473,"2022",Pand in gebruik,,,,"0",pand.a279710f-6efd-4475-a33a-dbfa6985a8cf
"POLYGON ((73926.023 412450.19,73923.961 412447.725,73926.212 412445.842,73928.274 412448.307,73926.023 412450.19))","1924100100053474",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053474,"2022",Pand in gebruik,,,,"0",pand.4059fe17-5f70-42c9-9bb1-6ee6a6eb4a21
"POLYGON ((73270.514 412193.6,73268.279 412194.957,73266.645 412192.264,73268.88 412190.907,73270.514 412193.6))","1924100100053482",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053482,"2022",Pand in gebruik,,,,"0",pand.2d631ebf-fced-48e6-8915-231bc070bb56
"POLYGON ((73397.014 411848.223,73398.037 411852.502,73395.243 411853.17,73394.586 411850.423,73395.756 411850.144,73395.39 411848.611,73397.014 411848.223))","1924100100053487",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053487,"2022",Pand in gebruik,,,,"0",pand.2cf652b9-82b9-4012-89c6-fe35dc72e43c
"POLYGON ((73319.185 411755.512,73316.178 411754.814,73316.979 411751.363,73319.986 411752.061,73319.185 411755.512))","1924100100053488",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053488,"2022",Pand in gebruik,,,,"0",pand.20762d58-d2c8-4b5d-8569-41375085c53f
"POLYGON ((73322.037 412327.101,73320.481 412324.475,73323.839 412322.485,73325.395 412325.111,73322.037 412327.101))","1924100100053489",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053489,"2022",Pand in gebruik,,,,"0",pand.f6cb8f37-537d-4ca4-aaa5-400a1b050de4
"POLYGON ((73330.933 411938.671,73331.905 411942.219,73325.692 411943.92,73324.72 411940.372,73330.933 411938.671))","1924100100053491",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053491,"2022",Pand in gebruik,,,,"0",pand.083374f0-2919-4748-857a-d5e6d6d28744
"POLYGON ((74067.463 412054.227,74066.244 412050.917,74065.159 412047.973,74068.975 412046.579,74071.261 412052.84,74067.463 412054.227))","1924100100053492",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053492,"2022",Pand in gebruik,,,,"0",pand.c1de2d55-bb84-4f23-9f3e-b55c5a689ac2
"POLYGON ((73600.365 411941.279,73602.194 411946.537,73596.069 411948.676,73594.241 411943.418,73600.365 411941.279))","1924100100053494",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053494,"2022",Pand in gebruik,,,,"0",pand.1c4ff6ef-f43e-4653-8cc7-48fa2bc1a550
"POLYGON ((73752.731 411870.124,73754.299 411873.921,73751.62 411875.026,73749.859 411871.56,73752.731 411870.124))","1924100100053501",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053501,"2022",Pand in gebruik,,,,"0",pand.3330fcf1-aa1d-4769-b17f-e6f423f285b1
"POLYGON ((73403.447 411723.309,73406.361 411721.24,73408.356 411724.049,73405.442 411726.118,73403.447 411723.309))","1924100100053502",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100053502,"2022",Pand in gebruik,,,,"0",pand.15e4456a-a851-4fd7-bbd7-667ee32d32be
"POLYGON ((73441.909 411716.654,73441.123 411715.506,73443.736 411713.676,73447.016 411718.42,73446.011 411719.119,73444.377 411720.254,73441.909 411716.654))","1924100000050271",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050271,"2021",Pand in gebruik,,,,"0",pand.6b6b1389-bc88-4bdc-a5e0-89808e8bb8a1
"POLYGON ((74267.943 411767.452,74266.115 411762.143,74275.237 411759.002,74277.066 411764.308,74267.943 411767.452))","1924100000050272",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050272,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.d74ed4e0-132b-4006-887a-52c26d92e1e6
"POLYGON ((74267.943 411767.452,74277.066 411764.308,74278.825 411769.413,74269.699 411772.553,74269.605 411772.586,74267.85 411767.49,74267.945 411767.457,74267.943 411767.452))","1924100000050273",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050273,"2021",Pand in gebruik,woonfunctie,"123","123","1",pand.79738d11-58d6-44c4-8c0c-9d2cb0beda31
"POLYGON ((74271.462 411777.662,74269.699 411772.553,74278.825 411769.413,74280.585 411774.518,74271.462 411777.662))","1924100000050274",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050274,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.b1ce05e4-3814-4b38-8030-496a5a56c684
"POLYGON ((74271.462 411777.662,74280.585 411774.518,74282.344 411779.623,74273.224 411782.767,74271.462 411777.662))","1924100000050275",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050275,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.9da3d680-72a3-474a-9243-ac827d8c70b0
"POLYGON ((74273.224 411782.767,74282.344 411779.623,74284.104 411784.729,74274.987 411787.876,74273.224 411782.767))","1924100000050276",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050276,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.64bccd89-81f3-464a-9a03-d68deeddb15c
"POLYGON ((74276.648 411793.005,74274.893 411787.908,74274.987 411787.876,74284.104 411784.729,74285.864 411789.834,74276.742 411792.972,74276.648 411793.005))","1924100000050277",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050277,"2021",Pand in gebruik,woonfunctie,"123","123","1",pand.602e8695-b7e2-4ff9-bde4-b71a72aebde0
"POLYGON ((74287.704 411795.173,74278.582 411798.314,74276.742 411792.972,74285.864 411789.834,74287.704 411795.173))","1924100000050278",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050278,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.9ce746df-af4c-45af-9a89-f507e7b3b4e2
"POLYGON ((74284.624 411816.892,74279.309 411818.723,74276.166 411809.599,74281.48 411807.768,74284.624 411816.892))","1924100000050279",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050279,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.bbd6efb2-1a10-4294-b5c6-808eb868cbd8
"POLYGON ((74284.624 411816.892,74281.48 411807.768,74286.585 411806.009,74289.729 411815.133,74284.624 411816.892))","1924100000050280",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050280,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.befdcce5-a745-468c-9e46-be1647956cb5
"POLYGON ((74286.585 411806.009,74291.691 411804.25,74294.834 411813.374,74289.729 411815.133,74286.585 411806.009))","1924100000050281",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050281,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.030bba89-8f26-41a2-b566-2dc6544e14ae
"POLYGON ((74304.059 412019.924,74305.748 412018.497,74307.247 412020.273,74305.558 412021.699,74304.059 412019.924))","1924100100043407",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043407,"2021",Pand in gebruik,,,,"0",pand.33a5e096-d4e8-486f-be26-6041cea0bc76
"POLYGON ((73554.201 412175.106,73552.563 412176.821,73550.979 412175.308,73552.617 412173.594,73554.201 412175.106))","1924100100043408",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043408,"2021",Pand in gebruik,,,,"0",pand.ea62dc99-7ef1-4932-9034-2ebdd05334cc
"POLYGON ((74086.722 411755.104,74087.619 411758.517,74083.697 411759.548,74082.822 411756.219,74082.513 411755.045,74086.436 411754.014,74086.722 411755.104))","1924100100043410",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100043410,"2021",Pand in gebruik,,,,"0",pand.a1e831b1-db03-40aa-81ea-c9b13cb8c0fb
"POLYGON ((73690.219 412016.017,73687.05 412007.069,73691.53 412005.259,73691.823 412005.988,73701.915 412002.687,73704.807 412010.983,73690.219 412016.017))","1924100100055170",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100100055170,"2023",Bouwvergunning verleend,woonfunctie,"245","245","1",pand.ddcc3ced-b31b-499f-9d4e-a312d9f775b4
"POLYGON ((74296.796 411802.491,74299.94 411811.615,74294.834 411813.374,74291.691 411804.25,74296.796 411802.491))","1924100000050282",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050282,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.c55bbd28-2e68-4a39-b6c6-ae6cd758c847
"POLYGON ((74305.254 411809.784,74299.94 411811.615,74296.796 411802.491,74302.11 411800.66,74305.254 411809.784))","1924100000050283",http://bag.basisregistraties.overheid.nl/bag/id/pand/1924100000050283,"2021",Pand in gebruik,woonfunctie,"118","118","1",pand.1c3b13ee-6d30-4aaa-aa7b-5db8df69eb8f
