WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid
"POLYGON ((4.22093777617803 51.6894968701889,4.22098403157577 51.6894726642006,4.22098720841215 51.6894751049663,4.22096361713657 51.6894875179721,4.22101621231754 51.6895242775584,4.22101994867814 51.6895268946914,4.22099663429599 51.6895397868937,4.22096871103534 51.689519948129,4.22096954773712 51.6895194710393,4.22093777617803 51.6894968701889))","0580100000242990",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242990,"1978",Pand in gebruik,,,,"0",pand.d5f6aeb2-6176-43fb-b1b1-c3b31658f0c0
"POLYGON ((4.2209756531498 51.691005614524,4.2210238335455 51.6910425728373,4.22089548111641 51.6911071502277,4.2208473292142 51.6910702101238,4.2209756531498 51.691005614524))","0580100000242991",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242991,"1975",Pand in gebruik,woonfunctie,"126","126","1",pand.32775152-75b6-4beb-9e19-0ae5527e9c6d
"POLYGON ((4.2075776053631 51.6915760026487,4.20763645402049 51.6915650980543,4.20764892383286 51.6915910948783,4.20759007514455 51.6916019994788,4.2075776053631 51.6915760026487))","0580100000239984",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239984,"1977",Pand in gebruik,,,,"0",pand.2ebcb5de-61c8-4c97-b1f3-3977bb7ac132
"POLYGON ((4.21184864227002 51.6902986223337,4.21197106863213 51.6902582484547,4.21197169600226 51.6902580390071,4.21199961144122 51.6902908514269,4.21201157575691 51.6903057678798,4.21188475816639 51.6903475899566,4.21184326272422 51.6903008156699,4.21184864227002 51.6902986223337))","0580100000239977",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239977,"1860",Pand in gebruik,woonfunctie,"149","149","1",pand.00086025-20cc-4c22-b52b-26dc9f3d40fe
"POLYGON ((4.2120219121678 51.6941108993084,4.21204322344888 51.6940995798722,4.2120707929231 51.6941196329574,4.21204942379566 51.6941309518182,4.2120219121678 51.6941108993084))","0580100000239979",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239979,"2006",Pand in gebruik,,,,"0",pand.44612da5-7a21-43d7-8a37-9f1b82bc3f83
"POLYGON ((4.20750849357972 51.6935894508388,4.20756005979045 51.6936260533143,4.20746584043076 51.6936769725805,4.20746784283529 51.6936783950826,4.20742829542384 51.6936961910726,4.2073784392891 51.6936600192742,4.20750849357972 51.6935894508388))","0580100000241598",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241598,"1989",Pand in gebruik,woonfunctie,"116","116","1",pand.826b0956-2d1e-4fa6-8dac-48417d6a6601
"POLYGON ((4.20758825014097 51.6938762489676,4.20761590081525 51.6938958814373,4.20755045978595 51.6939314941694,4.20752283850899 51.6939118440019,4.20758825014097 51.6938762489676))","0580100000241599",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241599,"1989",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.c1f6c8bb-c9a9-417d-afbd-4c7ba8147cb1
"POLYGON ((4.20760441542237 51.6941521587595,4.20761244475928 51.6941576511912,4.20762920398716 51.6941695060819,4.20760924792507 51.694180397896,4.20763575018985 51.6941991468299,4.20754020917553 51.6942513383205,4.20748936360766 51.6942153633643,4.20758489014307 51.6941631717692,4.20760441542237 51.6941521587595))","0580100000241600",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241600,"1988",Pand in gebruik,woonfunctie,"104","104","1",pand.01d1ec68-da24-4374-bb75-87e51e057674
"POLYGON ((4.20753447593829 51.6921011820839,4.20760950676932 51.6921131654665,4.20757589790097 51.6921944858279,4.20750086694429 51.6921825024235,4.20753447593829 51.6921011820839))","0580100000241601",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241601,"1981",Pand in gebruik,woonfunctie,"83","83","1",pand.198cfc71-abeb-4055-b423-544af14166c7
"POLYGON ((4.20756058479548 51.6938566253328,4.20758825014097 51.6938762489676,4.20752283850899 51.6939118440019,4.20749521725601 51.6938921938278,4.20756058479548 51.6938566253328))","0580100000241602",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241602,"1989",Pand in gebruik,overige gebruiksfunctie,"16","16","1",pand.419daf28-f3b6-4760-9126-e8df55aca0ea
"POLYGON ((4.22091950904633 51.6896545222629,4.22102430210516 51.689598151213,4.22111735266768 51.6896645917159,4.22106407924437 51.6896934112967,4.22109049048248 51.6897146822578,4.22100986672091 51.6897378988271,4.22099198750456 51.6897284618151,4.22093657178657 51.6896888964406,4.22095426114519 51.6896793282074,4.22091950904633 51.6896545222629))","0580100000242992",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242992,"1975",Pand in gebruik,woonfunctie,"181","181","1",pand.ba53f10e-6f82-4136-b907-5cbc33ca50fb
"POLYGON ((4.22089352934305 51.6893943561315,4.22092229441737 51.6893787315514,4.22097226017329 51.6894142514187,4.22094349509345 51.689429876011,4.22089352934305 51.6893943561315))","0580100000242993",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242993,"1978",Pand in gebruik,overige gebruiksfunctie,"13","13","1",pand.e4967bf4-cd40-49f0-9ede-302d61d9e049
"POLYGON ((4.22087916500352 51.6909315976853,4.22081161091697 51.6909655965992,4.22075082691355 51.6909961840491,4.22070962482895 51.6909645808309,4.22070257588154 51.690959170982,4.22083089993805 51.6908945665528,4.22085893275705 51.6908804538813,4.22090721229055 51.6909174851463,4.22087916500352 51.6909315976853))","0580100000242994",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242994,"1975",Pand in gebruik,woonfunctie,"126","126","1",pand.dd91abdf-663a-4802-be64-6aee7eea2734
"POLYGON ((4.2208233409485 51.6904360374168,4.22087291122719 51.6904022279614,4.22097566383895 51.6904604231218,4.22092609357261 51.6904942326205,4.2208233409485 51.6904360374168))","0580100000242995",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242995,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.b3bb7c17-a537-40d2-8868-33020a5a08ef
"POLYGON ((4.22073439780509 51.6908205494514,4.22078264871627 51.6908575625055,4.22065432492842 51.6909221578952,4.22060607405418 51.6908851447886,4.22073439780509 51.6908205494514))","0580100000242996",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242996,"1975",Pand in gebruik,woonfunctie,"126","126","1",pand.57f2bd56-cab6-40fa-904e-b8ca0d6c562f
"POLYGON ((4.22067462943592 51.6905374746419,4.22077738209705 51.6905956699757,4.22072585361442 51.6906308082815,4.22062310094048 51.6905726129027,4.22067462943592 51.6905374746419))","0580100000242997",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242997,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.2427b042-f1e5-42f4-95de-e5bd746da1ad
"POLYGON ((4.22072419993701 51.6905036652506,4.22077377036397 51.6904698558378,4.22087652300043 51.6905280510849,4.22082695258581 51.6905618605409,4.22072419993701 51.6905036652506))","0580100000242998",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242998,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.388ebcb1-3ed7-4974-963d-a19937fdcf0a
"POLYGON ((4.22067462943592 51.6905374746419,4.22072419993701 51.6905036652506,4.22082695258581 51.6905618605409,4.22077738209705 51.6905956699757,4.22067462943592 51.6905374746419))","0580100000242999",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000242999,"1975",Pand in gebruik,woonfunctie,"115","115","1",pand.f8f3ddde-3123-4a3d-8e97-791f9f8abcaf
"POLYGON ((4.22009035287418 51.6908780647615,4.22015038547821 51.6908474611751,4.22016982067786 51.6908621905323,4.22025166170528 51.690924205143,4.22019551311811 51.6909528248937,4.22022405533209 51.6909750431769,4.22022031634365 51.6909770105319,4.22009035287418 51.6908780647615))","0580100000240537",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240537,"1974",Pand in gebruik,woonfunctie,"148","148","1",pand.1689a19e-c47b-4e11-8805-b1ee6458643e
"POLYGON ((4.21978547863938 51.6885939209697,4.21978690662131 51.688594070044,4.21984708383571 51.6886003511423,4.21984851181805 51.6886005002159,4.21984539429363 51.6886120203836,4.21988497388258 51.6886161544547,4.21988809139723 51.688604634286,4.21988951937983 51.6886047833591,4.21994969662315 51.6886110644047,4.21995112460617 51.6886112134771,4.21994800710709 51.6886227336476,4.21998758671507 51.688626867684,4.21999070420436 51.6886153475125,4.21999213218766 51.6886154965843,4.22005230945988 51.6886217775774,4.22005373744358 51.6886219266484,4.22005061996986 51.6886334468217,4.22009012753264 51.6886375711161,4.22009327832002 51.6886258804772,4.22009470653584 51.6886260205608,4.22015489806409 51.6886323106323,4.22015631158926 51.6886324595581,4.22015320860011 51.6886439798782,4.22019277378674 51.6886481137014,4.22019589145716 51.6886365845372,4.22019731944182 51.6886367336066,4.22020150241319 51.6886371708189,4.22017352165766 51.6887407003528,4.21986029675633 51.6887082105518,4.219859206927 51.6887112111021,4.21986172894503 51.6887115598559,4.21986542036437 51.6887187161726,4.21971945082778 51.688747662871,4.21971894134663 51.6887466689696,4.21971632465996 51.6887415819107,4.21972032252025 51.6887407857615,4.21971194991404 51.6887244766173,4.21970397691835 51.6887089355463,4.21970819931923 51.6886932733429,4.2196148898741 51.6886835335755,4.21955116419579 51.6886768843744,4.21956248429128 51.6886350262244,4.21956574570705 51.68862297713,4.21957919365444 51.6885732026466,4.21957940226694 51.6885724046793,4.21964187286792 51.6885789244924,4.21964330084889 51.6885790735685,4.21964018304184 51.6885906027175,4.21967976282469 51.6885947278709,4.21968286593084 51.6885832075636,4.21968429391207 51.6885833566392,4.21974448555677 51.6885896379343,4.21974591353842 51.6885897870092,4.21974279598865 51.6886013071741,4.21978236109939 51.6886054411356,4.21978547863938 51.6885939209697))","0580100000240538",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240538,"1997",Pand in gebruik,woonfunctie,"61","61","12",pand.ec60c0e2-0b97-44f9-8b7d-129d13c4e37d
"POLYGON ((4.2173541339555 51.690915550544,4.21736217626876 51.6909311913493,4.21736747817547 51.6909415010958,4.21736736179878 51.6909415269012,4.217337243936 51.6909472938289,4.21732336182415 51.6909203310993,4.21735310180234 51.6909140749787,4.21735334901553 51.6909140235123,4.2173541339555 51.690915550544))","0580100000241152",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241152,"1993",Pand in gebruik,,,,"0",pand.9bc61ee8-3be5-4c70-b9db-7e818cda7368
"POLYGON ((4.20967993984767 51.6902254540558,4.20976170576327 51.6902086301442,4.2097929803536 51.6902651367297,4.20971015294158 51.6902821747237,4.20967993984767 51.6902254540558))","0580100000241153",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241153,"1934",Pand in gebruik,,,,"0",pand.aed0c2c0-0954-49d8-9f22-e70405269a95
"POLYGON ((4.2095735838082 51.6899717761139,4.20959786866126 51.6900250841907,4.20951791336837 51.6900407036482,4.20946318873246 51.6899260700206,4.20954405900525 51.6899102979949,4.20957317683409 51.6899718529253,4.2095735838082 51.6899717761139))","0580100000241154",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241154,"1850",Pand in gebruik,,,,"0",pand.6f6ce156-a695-471d-a4b9-c23eefd514c1
"POLYGON ((4.20968321594909 51.6899434474857,4.20972095971845 51.6900036777869,4.20960413420659 51.6900238617219,4.20959786866126 51.6900250841907,4.2095735838082 51.6899717761139,4.20958352727495 51.6899698355281,4.20956572586733 51.689926381999,4.20966457238263 51.6899078960949,4.20968321594909 51.6899434474857))","0580100000241155",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241155,"1850",Pand in gebruik,woonfunctie,"156","156","1",pand.d32079d0-05c0-485a-8e17-19fcb4028bd9
"POLYGON ((4.21280641983195 51.6885695556678,4.21280328389498 51.6885616585789,4.21280592665949 51.6885612535945,4.21282439685814 51.6885584273987,4.212827532332 51.688566342461,4.21288382913083 51.688557710934,4.21290754479985 51.6886174669225,4.21283014939728 51.6886293297905,4.21280641983195 51.6885695556678))","0580100000241156",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241156,"1930",Pand in gebruik,woonfunctie,"63","63","1",pand.f87569fa-c663-4fdf-a63a-65b75a7c001a
"POLYGON ((4.21407453573676 51.6939760614293,4.2140357139499 51.6939291619376,4.21417747294706 51.6938826508968,4.21421703679855 51.6939305016492,4.21418152089049 51.6939418589958,4.21407453573676 51.6939760614293))","0580100000240541",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240541,"1935",Pand in gebruik,woonfunctie,"121","121","1",pand.70243068-a76d-4b2c-a041-fbf6c290063a
"POLYGON ((4.22144015583651 51.6949388817654,4.22117659068327 51.6950858757757,4.22088910354091 51.6948815004361,4.22132242390366 51.6946398318654,4.22160991171662 51.6948441971604,4.22144015583651 51.6949388817654))","0580100000239981",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000239981,"2011",Pand in gebruik,industriefunctie,"1870","1870","1",pand.d57e84ce-953d-4957-a96e-57260c590bff
"POLYGON ((4.20763186524581 51.6904031476722,4.20756348815967 51.6904162125954,4.20752510520928 51.6903384370015,4.20751154561221 51.6903115392391,4.20750633372368 51.690301193979,4.20757758890206 51.6902875737749,4.20759327744084 51.6903176931675,4.20763186524581 51.6904031476722))","0580100000241603",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241603,"1860",Pand in gebruik,woonfunctie,"115","115","1",pand.2f35ca1d-bc35-4cb8-b904-2771d81c4cba
"POLYGON ((4.20756505965955 51.6916499841438,4.20735029993913 51.6916898907503,4.20733979821695 51.6916677431668,4.20739546082915 51.6916575527074,4.20738107946912 51.6916272127412,4.20750549919838 51.6916044286742,4.20752193739397 51.6916390952218,4.20755686105855 51.6916326960265,4.20756505965955 51.6916499841438))","0580100000241604",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241604,"1980",Pand in gebruik,woonfunctie,"134","134","1",pand.f03c0085-a575-4c94-ac85-2b06d360339e
"POLYGON ((4.20750359008312 51.6939272196,4.2075218463524 51.6939410132979,4.20748908078226 51.6939577719345,4.20747082451628 51.6939439782315,4.20750359008312 51.6939272196))","0580100000241605",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241605,"1988",Pand in gebruik,,,,"0",pand.6a27ec7d-e569-4682-8e6a-95bdab4d1453
"POLYGON ((4.20583207858994 51.6922525985627,4.20579925012757 51.6922640344188,4.2057768150488 51.692239159414,4.20580965795899 51.6922277237099,4.20583207858994 51.6922525985627))","0580100000241606",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241606,"1985",Pand in gebruik,,,,"0",pand.1e561a2f-6a23-4c66-8a33-7e80e974c6e1
"POLYGON ((4.20575349865179 51.6933373729593,4.20578907843048 51.6933247423192,4.20581003802017 51.6933474270188,4.20577451536787 51.6933600852096,4.20575349865179 51.6933373729593))","0580100000241607",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000241607,"1988",Pand in gebruik,,,,"0",pand.9d4bbf9c-6da9-4025-8f5f-703babd9f05c
"POLYGON ((4.21729228952725 51.6918858126307,4.21736263291431 51.6919493774339,4.21729651908781 51.6919784176516,4.21727231558404 51.6919568083188,4.21723463478924 51.6919731070421,4.21721704786817 51.6919573978485,4.21716858453593 51.6919141246455,4.21721087206558 51.691895310016,4.21722890802419 51.6919121114013,4.21729228952725 51.6918858126307))","0580100000243459",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243459,"1985",Pand in gebruik,woonfunctie,"100","100","1",pand.c5db21b9-ecdb-4a7b-a5df-92d99ed226ca
"POLYGON ((4.22078264871627 51.6908575625055,4.22083089993805 51.6908945665528,4.22070257588154 51.690959170982,4.22065432492842 51.6909221578952,4.22078264871627 51.6908575625055))","0580100000243000",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243000,"1975",Pand in gebruik,woonfunctie,"126","126","1",pand.7940e007-f057-4de0-ae70-651f8ae3d099
"POLYGON ((4.22046113740283 51.6907739686727,4.22058944681469 51.6907093643623,4.22061747982509 51.6906952427612,4.22066581564447 51.6907323196363,4.220637782626 51.6907464412488,4.22050947317717 51.6908110456119,4.22046113740283 51.6907739686727))","0580100000243001",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243001,"1975",Pand in gebruik,woonfunctie,"142","142","1",pand.e8e9fbc6-7f6f-42a6-b9ec-7c235b6e4095
"POLYGON ((4.2205410970862 51.6906722693379,4.22058944681469 51.6907093643623,4.22046113740283 51.6907739686727,4.22041277325147 51.6907368734517,4.2205410970862 51.6906722693379))","0580100000243002",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243002,"1975",Pand in gebruik,woonfunctie,"126","126","1",pand.12ad3a07-7cec-4d14-acb4-88adc967fa28
"POLYGON ((4.22050909183623 51.6911970959206,4.22040568464744 51.6911182544278,4.22038279195229 51.6911007399409,4.2204395089497 51.6910719549667,4.22046232912066 51.6910894777093,4.22056627854875 51.6911680458855,4.22050909183623 51.6911970959206))","0580100000243003",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000243003,"1973",Pand in gebruik,woonfunctie,"153","153","1",pand.0cfc1b28-27c1-4f58-9ee7-bff8bbb8af3d
"POLYGON ((4.21894260404169 51.6941903040316,4.21892507346936 51.6941779576648,4.21896404375112 51.6941565833162,4.21898021044283 51.6941679721975,4.21946112810075 51.6939042490789,4.21941583835458 51.6938723529702,4.21953597515951 51.6938064726984,4.21955259895607 51.6937973524979,4.21960817746294 51.6937668755592,4.21970672651402 51.6938362934462,4.21984388920384 51.6939328931986,4.21972046594234 51.6940005748394,4.21990078809756 51.6941275840178,4.21991717685347 51.6941186052517,4.21995023545469 51.6941418843844,4.21990111254456 51.6941688211222,4.22005611967858 51.694278003681,4.21991988669828 51.694352713354,4.21901284464094 51.6948500904317,4.21884118766768 51.6947291981531,4.2187771950215 51.6947633573082,4.21874850395133 51.6947429170867,4.21881178049678 51.6947084811247,4.21845538596523 51.6944574680069,4.21894260404169 51.6941903040316))","0580100000240539",http://bag.basisregistraties.overheid.nl/bag/id/pand/0580100000240539,"1983",Pand in gebruik,"industriefunctie,winkelfunctie","6124","6124","1",pand.670df0ff-ca28-4aad-acd9-63b0a0fe3a51
